,hero,entry,move,weapon,hp,atk,spd,def,res,total,color,weapon-type,regular_5,chosen,harmonized,duo,ghb,special,mythic,regular_4_3_2_1,tempest,story,attuned,aided,emblem,specialRate,rearmed,entwined,legendary
455,Gerik: Desert Tiger,The Sacred Stones,Infantry,Green Axe,47,37,36,30,22,172,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
456,Gerome: Masked Rider,Awakening,Flying,Green Axe,45,38,25,34,19,161,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
457,Gharnef: Dark Pontifex,Shadow Dragon / (New) Mystery,Infantry,Red Tome,38,30,34,27,23,152,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
458,Gilliam: Wall of Silence,The Sacred Stones,Armored,Blue Lance,47,44,21,48,35,195,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
459,Ginnungagap: Ruler of Nihility,Heroes,Cavalry,Colorless Dagger,40,47,31,30,32,180,Colorless,Dagger,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
460,Glen: Sunstone,The Sacred Stones,Flying,Red Sword,43,45,34,47,20,189,Red,Sword,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
461,Goldmary: Coy Beach Divas,Three Houses,Infantry,Blue Lance,40,44,46,47,16,193,Blue,Lance,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
462,Gonzalez: Kindly Bandit,The Binding Blade,Infantry,Green Axe,50,42,35,33,21,181,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
463,Gordin: Altean Archer,Shadow Dragon / (New) Mystery,Infantry,Colorless Bow,43,31,25,32,17,148,Colorless,Bow,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
464,Gotoh: Apostle of Naga,Shadow Dragon / (New) Mystery,Infantry,Red Tome,40,48,16,36,48,188,Red,Tome,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,Gotoh: White Sage,Shadow Dragon / (New) Mystery,Infantry,Colorless Tome,40,42,14,38,42,176,Colorless,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
466,Gray: Wry Comrade,Echoes,Infantry,Red Sword,43,35,32,30,22,162,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
467,Gregor: Swell Sword,Awakening,Infantry,Red Sword,40,44,37,43,23,187,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
468,Greil: Heroic Exemplar,Path of Radiance,Armored,Green Axe,47,41,18,38,30,174,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
469,Grima: Tyrant of Despair,Awakening,Armored,Colorless Breath,48,48,18,45,48,207,Colorless,Breath,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,Grima: Tyrant of Ruin,Awakening,Armored,Blue Breath,47,49,18,46,47,207,Blue,Breath,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
471,Griss: Indulging Pain,Engage,Infantry,Green Tome,40,47,27,26,48,188,Green,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
472,Gromell: Bolt Axe General,Path of Radiance,Flying,Green Axe,42,47,30,49,32,200,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
473,Guinivere: Princess of Bern,The Binding Blade,Infantry,Blue Tome,36,35,40,16,38,165,Blue,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
474,Guinivere: Queen of Bern,The Binding Blade,Infantry,Colorless Tome,37,39,45,16,40,177,Colorless,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
475,Gullveig: Glittering Sunlight,Heroes,Cavalry,Red Tome,40,46,47,24,17,174,Red,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
476,Gullveig: Golden Seer,Heroes,Cavalry,Colorless Tome,37,45,47,27,18,174,Colorless,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
477,Gullveig: Hidden in Time,Heroes,Cavalry,Colorless Tome,42,47,49,30,17,185,Colorless,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
478,Gullveig: Seer Beyond Time,Heroes,Flying,Blue Tome,40,45,47,27,19,178,Blue,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
479,Gunnthrá: Beaming Smile,Heroes,Cavalry,Colorless Dagger,39,33,37,17,24,150,Colorless,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
480,Gunnthrá: Voice of Dreams,Heroes,Cavalry,Green Tome,37,31,33,19,25,145,Green,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
481,Gunnthrá: Year's First Dream,Heroes,Flying,Red Sword,38,34,37,27,26,162,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
482,Gunter: Inveterate Soldier,Fates,Cavalry,Green Axe,43,32,24,33,18,150,Green,Axe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
483,Gustav: Majestic Love,Heroes,Armored,Green Axe,49,41,18,46,31,185,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
484,Gustav: Sovereign Slain,Heroes,Cavalry,Green Axe,40,41,25,38,30,174,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
485,Guy: Kutolah Blade,The Blazing Blade,Infantry,Red Sword,44,37,43,33,25,182,Red,Sword,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
486,Gwendolyn: Adorable Knight,The Binding Blade,Armored,Blue Lance,49,30,24,38,28,169,Blue,Lance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
487,Haar: Black Tempest,Radiant Dawn,Flying,Green Axe,45,37,25,36,18,161,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
488,Haar: Tempest Runner,Radiant Dawn,Flying,Red Sword,44,42,24,44,28,182,Red,Sword,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
489,Haitaka: Persistent General,Fates,Infantry,Blue Lance,43,48,46,38,28,203,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
490,Hana: Focused Ninja,Fates,Infantry,Green Axe,42,36,40,28,30,176,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
491,Hana: Focused Samurai,Fates,Infantry,Red Sword,37,35,36,23,26,157,Red,Sword,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
492,Hana: Striving Heart,Fates,Armored,Red Sword,40,42,46,41,27,196,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
493,Hans: Ambitious Brute,Fates,Infantry,Green Axe,46,45,39,35,21,186,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
494,Hapi: Drawn-Out Sigh,Three Houses,Cavalry,Blue Tome,40,42,26,16,39,163,Blue,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
495,Hapi: Eternal Sunlit Pair,Three Houses,Flying,Blue Tome,45,48,46,17,28,184,Blue,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
496,Hardin: Dark Emperor,Shadow Dragon / (New) Mystery,Armored,Blue Lance,45,34,28,36,32,175,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
497,Hardin: The Coyote,Shadow Dragon / (New) Mystery,Cavalry,Blue Lance,41,41,44,32,21,179,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
498,Harken: Troubled Warrior,The Blazing Blade,Infantry,Red Sword,41,46,32,46,27,192,Red,Sword,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,Hawkeye: Desert Guardian,The Blazing Blade,Infantry,Green Axe,45,33,22,28,30,158,Green,Axe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
500,Hawkeye: Taciturn Guardian,The Blazing Blade,Infantry,Blue Lance,45,47,22,41,38,193,Blue,Lance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
501,Hayato: Diviner of Reppu,Fates,Infantry,Red Tome,39,43,45,24,31,182,Red,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
502,Heath: Wandering Knight,The Blazing Blade,Flying,Blue Lance,40,35,33,33,27,168,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
503,Heath: Wyvern Ninja,The Blazing Blade,Flying,Colorless Bow,42,43,23,40,30,178,Colorless,Bow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
504,Heather: Wandering Ninja,Radiant Dawn,Infantry,Green Dagger,41,42,47,27,30,187,Green,Dagger,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
505,Hector: Brave Warrior,The Blazing Blade,Armored,Blue Lance,48,37,22,39,28,174,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
506,Hector: Dressed-Up Duo,The Blazing Blade,Armored,Red Sword,47,41,26,39,27,180,Red,Sword,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
507,Hector: General of Ostia,The Blazing Blade,Armored,Green Axe,52,36,24,37,19,168,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
508,Hector: Into the Fray,The Blazing Blade,Armored,Blue Lance,48,49,21,49,45,212,Blue,Lance,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509,Hector: Just Here to Fight,The Blazing Blade,Armored,Green Axe,50,38,21,40,24,173,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
510,Hector: Marquess of Ostia,The Blazing Blade,Armored,Green Axe,47,40,23,38,26,174,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
511,Hector: Steel Warrior,The Blazing Blade,Armored,Red Sword,48,49,17,48,45,207,Red,Sword,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
512,Hector: Sworn Friend,The Blazing Blade,Armored,Green Axe,47,45,16,47,41,196,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
513,Heiðr: Innocent Goddess,Heroes,Infantry,Green Tome,38,45,45,29,20,177,Green,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
514,Heiðrún: Healing Nectar,Heroes,Infantry,Green Beast,40,45,16,45,47,193,Green,Beast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
515,Heiðrún: Peaceful Horizon,Heroes,Infantry,Colorless Beast,41,46,18,46,48,199,Colorless,Beast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
516,Heiðrún: Sisters of Healing,Heroes,Infantry,Colorless Tome,39,47,16,38,48,188,Colorless,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
517,Heimdallr: God of Foresight,Heroes,Cavalry,Blue Tome,42,49,16,29,49,185,Blue,Tome,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
518,Heimdallr: New Year's Vision,Heroes,Cavalry,Green Tome,41,49,16,30,49,185,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
519,Hel: Death Sovereign,Heroes,Flying,Green Axe,40,38,41,30,18,167,Green,Axe,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
520,Helbindi: Savage Scourge,Heroes,Infantry,Green Axe,44,35,18,35,31,163,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
521,Helbindi: Seaside Scourge,Heroes,Infantry,Red Sword,44,36,18,37,33,168,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
522,Henriette: Overflowing Love,Heroes,Armored,Red Tome,42,40,18,35,40,175,Red,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
523,Henry: Happy Vampire,Awakening,Armored,Green Tome,36,33,34,26,36,165,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
524,Henry: Peculiar Egg,Awakening,Cavalry,Colorless Bow,41,37,27,40,23,168,Colorless,Bow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
525,Henry: Twisted Mind,Awakening,Infantry,Red Tome,45,23,22,32,25,147,Red,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
526,Hestia: Duma's Witch,Echoes,Infantry,Blue Tome,40,45,31,23,43,182,Blue,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
527,Hilda: Deer's Two-Piece,Three Houses,Flying,Colorless Staff,39,37,40,20,25,161,Colorless,Staff,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
528,Hilda: Helping Hand,Three Houses,Infantry,Green Axe,42,42,43,34,26,187,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
529,Hilda: Holiday Layabout,Three Houses,Armored,Blue Lance,44,39,38,37,26,184,Blue,Lance,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
530,Hilda: Idle Maiden,Three Houses,Infantry,Green Axe,43,37,37,28,23,168,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
531,Hilda: Queen of Friege,Genealogy of the Holy War,Infantry,Red Tome,41,40,25,24,40,170,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
532,Hilda: Skyward Wings,The Blazing Blade,Flying,Colorless Bow,40,49,48,40,17,194,Colorless,Bow,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
